Word=the I
Word=trust I
Word=of O
Word=short-changing O
Word=the I
Word=government I
Word=over O
Word=the I
Word=Picop I
Word=sale I
Word=. O

Word=Mr. I
Word=Garcia I
Word=says O
Word=he I
Word=has O
Word=been O
Word=notified O
Word=of O
Word=congressional I
Word=hearings I
Word=on O
Word=the I
Word=Picop I
Word=bidding I
Word=and O
Word=possible I
Word=legislation I
Word=covering O
Word=the I
Word=paper I
Word=mill I
Word='s B
Word=sale I
Word=, O
Word=both I
Word=prompted O
Word=by O
Word=the I
Word=criticism I
Word=of O
Word=the I
Word=agency I
Word=. O

Word=The I
Word=question I
Word=of O
Word=control I
Word=could O
Word=further O
Word=hinder O
Word=long-delayed I
Word=plans I
Word=for O
Word=the I
Word=government I
Word=to O
Word=divest O
Word=itself I
Word=of O
Word=Philippine I
Word=Airlines I
Word=, O
Word=in O
Word=which I
Word=it B
Word=has O
Word=a I
Word=99 I
Word=% I
Word=stake I
Word=. O

Word=The I
Word=carrier I
Word=has O
Word=valuable I
Word=trans-Pacific I
Word=and I
Word=Asian I
Word=routes I
Word=but O
Word=it I
Word=remains O
Word=debt-laden O
Word=and O
Word=poorly O
Word=managed O
Word=. O

Word=This I
Word=maker I
Word=of O
Word=electronic I
Word=measuring I
Word=devices I
Word=named O
Word=two I
Word=new I
Word=directors I
Word=, O
Word=increasing O
Word=board I
Word=membership I
Word=to O
Word=nine I
Word=. O

Word=The I
Word=new I
Word=directors I
Word=are O
Word=Gordon I
Word=M. I
Word=Sprenger I
Word=, O
Word=president I
Word=and O
Word=chief I
Word=executive I
Word=officer I
Word=of O
Word=LifeSpan I
Word=Inc. I
Word=, O
Word=and O
Word=Peter I
Word=S. I
Word=Willmott I
Word=, O
Word=chairman I
Word=and O
Word=chief I
Word=executive I
Word=officer I
Word=of O
Word=Willmott I
Word=Services I
Word=Inc I
Word=. O

Word=Gerard I
Word=E. I
Word=Wood I
Word=, O
Word=51 I
Word=years I
Word=old O
Word=, O
Word=was O
Word=elected O
Word=president I
Word=, O
Word=chief I
Word=executive I
Word=officer I
Word=and O
Word=a I
Word=director I
Word=of O
Word=this I
Word=minerals I
Word=and I
Word=materials I
Word=company I
Word=. O

Word=He I
Word=succeeds O
Word=Harry I
Word=A. I
Word=Durney I
Word=, O
Word=65 I
Word=, O
Word=who I
Word=is O
Word=retiring O
Word=from O
Word=active I
Word=duty I
Word=but O
Word=remains O
Word=a I
Word=director I
Word=and I
Word=consultant I
Word=. O

Word=Mr. I
Word=Wood I
Word=has O
Word=been O
Word=president I
Word=and O
Word=chief I
Word=executive I
Word=of O
Word=Steep I
Word=Rock I
Word=Resources I
Word=Inc I
Word=. O

Word=Eagle I
Word=Financial I
Word=Corp. I
Word=and O
Word=Webster I
Word=Financial I
Word=Corp. I
Word=, O
Word=two I
Word=Connecticut I
Word=savings I
Word=bank-holding I
Word=companies I
Word=, O
Word=agreed O
Word=to O
Word=merge O
Word=in O
Word=a I
Word=tax-free I
Word=stock I
Word=transaction I
Word=. O

Word=The I
Word=new I
Word=holding I
Word=company I
Word=, O
Word=Webster\/Eagle I
Word=Bancorp I
Word=Inc. I
Word=, O
Word=will O
Word=have O
Word=about I
Word=$ I
Word=1.2 I
Word=billion I
Word=of O
Word=assets I
Word=and O
Word=19 I
Word=banking I
Word=offices I
Word=in O
Word=Connecticut I
Word=. O

Word=Tangible I
Word=capital I
Word=will O
Word=be O
Word=about I
Word=$ I
Word=115 I
Word=million I
Word=. O

Word=The I
Word=merger I
Word=is O
Word=subject O
Word=to O
Word=regulatory I
Word=clearance I
Word=and O
Word=a I
Word=definitive I
Word=agreement I
Word=. O

Word=In O
Word=the I
Word=merger I
Word=, O
Word=each I
Word=share I
Word=of O
Word=Webster I
Word=, O
Word=based O
Word=in O
Word=Waterbury I
Word=, O
Word=will O
Word=be O
Word=converted O
Word=into O
Word=one I
Word=share I
Word=of O
Word=the I
Word=new I
Word=company I
Word=. O

Word=Each I
Word=share I
Word=of O
Word=Eagle I
Word=, O
Word=based O
Word=in O
Word=Bristol I
Word=, O
Word=will O
Word=become O
Word=0.95 I
Word=share I
Word=of O
Word=Webster\/Eagle I
Word=. O

Word=In O
Word=American I
Word=Stock I
Word=Exchange I
Word=composite I
Word=trading I
Word=Friday B
Word=, O
Word=Eagle I
Word=shares I
Word=rose O
Word=12.5 I
Word=cents I
Word=to O
Word=$ I
Word=11 I
Word=. O

Word=In O
Word=national I
Word=over-the-counter I
Word=trading I
Word=, O
Word=Webster I
Word=shares I
Word=fell O
Word=25 I
Word=cents I
Word=to O
Word=$ I
Word=12.375 I
Word=. O

Word=Webster I
Word=has O
Word=3.5 I
Word=million I
Word=shares I
Word=outstanding O
Word=and O
Word=Eagle I
Word=2.6 B
Word=million I
Word=. O

Word=Their I
Word=indicated I
Word=market I
Word=values I
Word=thus O
Word=are O
Word=about I
Word=$ I
Word=43.3 I
Word=million I
Word=and I
Word=$ I
Word=28.6 I
Word=million I
Word=, O
Word=respectively O
Word=. O

Word=Frank I
Word=J. I
Word=Pascale I
Word=, O
Word=chairman I
Word=of O
Word=Eagle I
Word=, O
Word=will O
Word=be O
Word=chairman I
Word=of O
Word=the I
Word=new I
Word=firm I
Word=and O
Word=James I
Word=C. I
Word=Smith I
Word=, O
Word=president I
Word=and O
Word=chief I
Word=executive I
Word=officer I
Word=of O
Word=Webster I
Word=, O
Word=will O
Word=take O
Word=those I
Word=posts I
Word=at O
Word=Webster\/Eagle I
Word=. O

Word=Harold I
Word=W. I
Word=Smith I
Word=Sr. I
Word=, O
Word=chairman I
Word=of O
Word=Webster I
Word=, O
Word=will O
Word=become O
Word=chairman I
Word=emeritus I
Word=and O
Word=a I
Word=director I
Word=of O
Word=the I
Word=new I
Word=company I
Word=. O

Word=Ralph I
Word=T. I
Word=Linsley I
Word=, O
Word=vice I
Word=chairman I
Word=of O
Word=Eagle I
Word=, O
Word=will O
Word=become O
Word=vice I
Word=chairman I
Word=of O
Word=Webster\/Eagle I
Word=. O

Word=The I
Word=board I
Word=will O
Word=be O
Word=made O
Word=up O
Word=of O
Word=seven I
Word=directors I
Word=of O
Word=each I
Word=holding I
Word=company I
Word=. O

Word=In O
Word=an I
Word=interview I
Word=, O
Word=James I
Word=Smith I
Word=said O
Word=the I
Word=banks I
Word=' B
Word=`` I
Word=markets I
Word=are O
Word=contiguous O
Word=and O
Word=their I
Word=business I
Word=philosophies I
Word=are O
Word=similar O
Word=and O
Word=conservative O
Word=. O
Word='' O

Word=Nonperforming I
Word=loans I
Word=will O
Word=make O
Word=up O
Word=only I
Word=about I
Word=0.5 I
Word=% I
Word=of O
Word=the I
Word=combined I
Word=banks I
Word=' B
Word=total I
Word=loans I
Word=outstanding O
Word=, O
Word=he I
Word=said O
Word=. O

Word=At O
Word=June I
Word=30 I
Word=, O
Word=Webster I
Word=, O
Word=which I
Word=owns O
Word=First I
Word=Federal I
Word=Savings I
Word=& I
Word=Loan I
Word=Association I
Word=of O
Word=Waterbury I
Word=, O
Word=had O
Word=assets I
Word=of O
Word=$ I
Word=699 I
Word=million I
Word=. O

Word=Eagle I
Word=, O
Word=which I
Word=controls O
Word=Bristol I
Word=Federal I
Word=Savings I
Word=Bank I
Word=and O
Word=First I
Word=Federal I
Word=Savings I
Word=& I
Word=Loan I
Word=Association I
Word=of O
Word=Torrington I
Word=, O
Word=had O
Word=assets I
Word=of O
Word=$ I
Word=469.6 I
Word=million I
Word=on O
Word=that I
Word=date I
Word=. O

Word=Guillermo I
Word=Ortiz I
Word='s B
Word=Sept. I
Word=15 I
Word=Americas I
Word=column I
Word=, O
Word=`` O
Word=Mexico I
Word='s O
Word=Been O
Word=Bitten O
Word=by O
Word=the I
Word=Privatization I
Word=Bug I
Word=, O
Word='' O
Word=is O
Word=a I
Word=refreshingly I
Word=clear I
Word=statement I
Word=of O
Word=his I
Word=government I
Word='s B
Word=commitment I
Word=to O
Word=privatization I
Word=, O
Word=and O
Word=must O
Word=be O
Word=welcomed O
Word=as O
Word=such I
Word=by O
Word=all I
Word=Americans I
Word=who B
Word=wish O
Word=his I
Word=country I
Word=well O
Word=. O

Word=The I
Word=Mexico-United I
Word=States I
Word=Institute I
Word=is O
Word=glad O
Word=to O
Word=see O
Word=such I
Word=a I
Word=high I
Word=official I
Word=as O
Word=Mexico I
Word='s B
Word=undersecretary I
Word=of O
Word=finance I
Word=view O
Word=his I
Word=country I
Word='s B
Word=reforms I
Word=`` O
Word=in O
Word=the I
Word=context I
Word=of O
Word=a I
Word=larger I
Word=, I
Word=world-wide I
Word=process I
Word='' O
Word=of O
Word=profound I
Word=change I
Word=toward O
Word=free-market I
Word=economics I
Word=, O
Word=especially O
Word=in O
Word=the I
Word=statist I
Word=countries I
Word=. O

Word=Having O
Word=said O
Word=that I
Word=, O
Word=we I
Word=must O
Word=caution O
Word=against O
Word=an I
Word=apparent I
Word=tendency I
Word=to O
Word=overstate O
Word=the I
Word=case I
Word=. O

Word=It I
Word=is O
Word=not O
Word=quite O
Word=true O
Word=, O
Word=for O
Word=example I
Word=, O
Word=that O
Word=the I
Word=Mexican I
Word=government I
Word=has O
Word=`` O
Word=privatized O
Word='' O
Word=Mexicana I
Word=de I
Word=Aviacion I
Word=, O
Word=as O
Word=Mr. I
Word=Ortiz I
Word=claims O
Word=. O

Word=In O
Word=the I
Word=same I
Word=sentence I
Word=he B
Word=contradicts O
Word=himself I
Word=when O
Word=he I
Word=reports O
Word=that O
Word=the I
Word=government I
Word=still O
Word=retains O
Word=40 I
Word=% I
Word=of O
Word=the I
Word=total I
Word=equity I
Word=of O
Word=the I
Word=airline I
Word=. O

Word=How O
Word=can O
Word=a I
Word=company I
Word=be O
Word=considered O
Word=`` O
Word=privatized O
Word='' O
Word=if O
Word=the I
Word=state I
Word=is O
Word=so O
Word=heavily O
Word=represented O
Word=in O
Word=it I
Word=? O

Word=-LRB- O
Word=True O
Word=, O
Word=the I
Word=Mexican I
Word=government I
Word=has O
Word=granted O
Word=`` I
Word=control I
Word='' I
Word=over O
Word=the I
Word=airline I
Word=to O
Word=a I
Word=new I
Word=private I
Word=consortium I
Word=, O
Word=but O
Word=its I
Word=propensity I
Word=to O
Word=take O
Word=back O
Word=what I
Word=it B
Word=gives O
Word=is O
Word=too O
Word=well O
Word=known O
Word=to O
Word=permit O
Word=one I
Word=to O
Word=be O
Word=sanguine O
Word=. O
Word=-RRB- O

Word=Regrettably O
Word=, O
Word=too O
Word=, O
Word=Mr. I
Word=Ortiz I
Word=resorts O
Word=to O
Word=the I
Word=familiar I
Word=`` I
Word=numbers I
Word=game I
Word='' I
Word=when O
Word=he I
Word=boasts O
Word=that O
Word=`` O
Word=fewer I
Word=than I
Word=392 I
Word=-LCB- I
Word=state I
Word=enterprises I
Word=-RCB- I
Word=currently O
Word=remain O
Word=in O
Word=the I
Word=public I
Word=sector I
Word=, O
Word='' O
Word=down O
Word=from O
Word=the I
Word=`` I
Word=1,155 I
Word=public I
Word=entities I
Word=that B
Word=existed O
Word=in O
Word=1982 I
Word=. O

Word='' O
Word=But O
Word=the I
Word=enterprises I
Word=still O
Word=in O
Word=state I
Word=hands I
Word=include O
Word=the I
Word=biggest I
Word=and I
Word=most I
Word=economically I
Word=powerful I
Word=ones I
Word=in O
Word=Mexico I
Word=; O
Word=indeed O
Word=, O
Word=they I
Word=virtually O
Word=constitute O
Word=the I
Word=economic I
Word=infrastructure I
Word=. O

Word=I I
Word=refer O
Word=essentially O
Word=to O
Word=petroleum I
Word=, O
Word=electric I
Word=power I
Word=, O
Word=banking I
Word=and O
Word=newsprint I
Word=. O

Word=Those I
Word=enterprises I
Word=, O
Word=however O
Word=, O
Word=are O
Word=not O
Word=going O
Word=to O
Word=be O
Word=privatized O
Word=. O

Word=They I
Word=are O
Word=officially O
Word=considered O
Word=`` O
Word=strategic O
Word=, O
Word='' O
Word=and O
Word=their I
Word=privatization I
Word=is O
Word=prohibited O
Word=by O
Word=the I
Word=Mexican I
Word=Constitution I
Word=. O

Word=In O
Word=language I
Word=that B
Word=sidesteps O
Word=the I
Word=issue I
Word=, O
Word=Mr. I
Word=Ortiz I
Word=writes O
Word=, O
Word=`` O
Word=The I
Word=divestiture I
Word=of O
Word=nonpriority I
Word=and I
Word=nonstrategic I
Word=public I
Word=enterprises I
Word=is O
Word=an I
Word=essential I
Word=element I
Word=of O
Word=President I
Word=Carlos I
Word=Salinas I
Word='s B
Word=plan I
Word=to O
Word=modernize O
Word=Mexico I
Word='s B
Word=economy I
Word=... O
Word=. O
Word='' O

Word=Yet O
Word=clearly O
Word=, O
Word=modernization I
Word=must O
Word=embrace O
Word=its I
Word=key I
Word=industries I
Word=before O
Word=it I
Word=can O
Word=be O
Word=said O
Word=to O
Word=have O
Word=caught O
Word=the I
Word=`` I
Word=privatization I
Word=bug I
Word=. I
Word='' I

Word=The I
Word=bottom I
Word=line I
Word=, O
Word=however O
Word=, O
Word=is O
Word=not O
Word=economic I
Word=but I
Word=political I
Word=reform I
Word=. O

Word=A I
Word=long I
Word=succession I
Word=of O
Word=Mexican I
Word=presidents I
Word=arbitrarily O
Word=nationalized O
Word=whatever I
Word=industry I
Word=they B
Word=took O
Word=a I
Word=fancy I
Word=to O
Word=, O
Word=without O
Word=having O
Word=to O
Word=answer O
Word=to O
Word=the I
Word=public I
Word=. O

Word=To O
Word=guarantee O
Word=that O
Word=Mexicana I
Word=de I
Word=Aviacion I
Word=and O
Word=other I
Word=companies I
Word=will O
Word=really O
Word=be O
Word=privatized O
Word=, O
Word=Mexico I
Word=needs O
Word=a I
Word=pluri-party I
Word=political I
Word=system I
Word=that B
Word=will O
Word=ensure O
Word=democracy I
Word=and O
Word=hence O
Word=accountability I
Word=. O

Word=Daniel I
Word=James I
Word=President B
Word=Mexico-United B
Word=States I
Word=Institute I

Word=The I
Word=board I
Word=of O
Word=this I
Word=Ponce I
Word=, I
Word=Puerto I
Word=Rico I
Word=concern I
Word=voted O
Word=to O
Word=suspend O
Word=payment I
Word=of O
Word=its I
Word=quarterly I
Word=of O
Word=11 I
Word=cents I
Word=a B
Word=share I
Word=for O
Word=the I
Word=third I
Word=quarter I
Word=. O

Word=The I
Word=third-largest I
Word=thrift I
Word=institution I
Word=in O
Word=Puerto I
Word=Rico I
Word=also O
Word=said O
Word=it I
Word=expects O
Word=a I
Word=return I
Word=to O
Word=profitability I
Word=in O
Word=the I
Word=third I
Word=quarter I
Word=when O
Word=it I
Word=reports O
Word=operating I
Word=results I
Word=this B
Word=week I
Word=. O

Word=Ponce I
Word=Federal I
Word=said O
Word=the I
Word=dividend I
Word=was O
Word=suspended O
Word=in O
Word=anticipation I
Word=of O
Word=more I
Word=stringent I
Word=capital I
Word=requirements I
Word=under O
Word=the I
Word=Financial I
Word=Institutions I
Word=Reform I
Word=, I
Word=Recovery I
Word=, I
Word=and I
Word=Enforcement I
Word=Act I
Word=of O
Word=1989 I
Word=. O

Word=A I
Word=labor-management I
Word=group I
Word=is O
Word=preparing O
Word=a I
Word=revised I
Word=buy-out I
Word=bid I
Word=for O
Word=United I
Word=Airlines I
Word=parent I
Word=UAL I
Word=Corp. I
Word=that B
Word=would O
Word=transfer O
Word=majority I
Word=ownership I
Word=to O
Word=employees I
Word=while O
Word=leaving O
Word=some I
Word=stock I
Word=in O
Word=public I
Word=hands I
Word=, O
Word=according O
Word=to O
Word=people I
Word=familiar O
Word=with O
Word=the I
Word=group I
Word=. O

Word=The I
Word=group I
Word=has O
Word=been O
Word=discussing O
Word=a I
Word=proposal I
Word=valued O
Word=in O
Word=a I
Word=range I
Word=of O
Word=$ I
Word=225 I
Word=to I
Word=$ I
Word=240 I
Word=a B
Word=share I
Word=, O
Word=or O
Word=$ I
Word=5.09 I
Word=billion I
Word=to I
Word=$ I
Word=5.42 I
Word=billion I
Word=. O

Word=But O
Word=to O
Word=avoid O
Word=the I
Word=risk I
Word=of O
Word=rejection I
Word=, O
Word=the I
Word=group I
Word=does O
Word=n't O
Word=plan O
Word=to O
Word=submit O
Word=the I
Word=plan I
Word=formally O
Word=at O
Word=a I
Word=UAL I
Word=board I
Word=meeting I
Word=today B
Word=. O

Word=Instead O
Word=, O
Word=the I
Word=group I
Word=is O
Word=raising O
Word=the I
Word=proposal I
Word=informally O
Word=to O
Word=try O
Word=to O
Word=test O
Word=the I
Word=board I
Word='s B
Word=reaction I
Word=. O

Word=People I
Word=familiar O
Word=with O
Word=the I
Word=company I
Word=say O
Word=the I
Word=board I
Word=is O
Word=n't O
Word=likely O
Word=to O
Word=give O
Word=quick I
Word=approval I
Word=to O
Word=any I
Word=offer I
Word=substantially O
Word=below O
Word=the I
Word=$ I
Word=300-a-share I
Word=, I
Word=$ I
Word=6.79 I
Word=billion I
Word=buy-out I
Word=bid I
Word=that B
Word=collapsed O
Word=last I
Word=week I
Word=after O
Word=banks I
Word=would O
Word=n't O
Word=raise O
Word=needed I
Word=loans I
Word=and O
Word=after O
Word=a I
Word=key I
Word=partner I
Word=, O
Word=British I
Word=Airways I
Word=PLC I
Word=, O
Word=dropped O
Word=out O
Word=. O

Word=In O
Word=composite I
Word=trading I
Word=Friday B
Word=on O
Word=the I
Word=New I
Word=York I
Word=Stock I
Word=Exchange I
Word=, O
Word=UAL I
Word=closed O
Word=at O
Word=$ I
Word=168.50 I
Word=a B
Word=share I
Word=, O
Word=down O
Word=$ I
Word=21.625 I
Word=. O

Word=But O
Word=the I
Word=pilots I
Word=union I
Word=, O
Word=which I
Word=has O
Word=been O
Word=pushing O
Word=for O
Word=a I
Word=takeover I
Word=since O
Word=1987 I
Word=, O
Word=appears O
Word=to O
Word=be O
Word=pressing O
Word=ahead O
Word=with O
Word=the I
Word=revised I
Word=bid I
Word=to O
Word=avoid O
Word=further I
Word=loss I
Word=of O
Word=momentum I
Word=even O
Word=though O
Word=it I
Word=has O
Word=n't O
Word=found O
Word=a I
Word=partner I
Word=to O
Word=replace O
Word=British I
Word=Air I
Word=. O

Word=Although O
Word=the I
Word=bidding I
Word=group I
Word=has O
Word=n't O
Word=had O
Word=time I
Word=to O
Word=develop O
Word=its I
Word=latest I
Word=idea I
Word=fully O
Word=or O
Word=to O
Word=discuss O
Word=it I
Word=with O
Word=banks I
Word=, O
Word=it I
Word=believes O
Word=bank I
Word=financing I
Word=could O
Word=be O
Word=obtained O
Word=. O

Word=After O
Word=the I
Word=collapse I
Word=of O
Word=the I
Word=last I
Word=effort I
Word=, O
Word=the I
Word=group I
Word=does O
Word=n't O
Word=plan O
Word=to O
Word=make O
Word=any I
Word=formal I
Word=proposal I
Word=without O
Word=binding I
Word=commitments I
Word=from O
Word=banks I
Word=covering O
Word=the I
Word=entire I
Word=amount I
Word=to O
Word=be O
Word=borrowed O
Word=. O

Word=Under O
Word=the I
Word=type I
Word=of O
Word=transaction I
Word=being O
Word=discussed O
Word=, O
Word=the I
Word=pilot-management I
Word=group I
Word=would O
Word=borrow O
Word=several I
Word=billion I
Word=dollars I
Word=from O
Word=banks I
Word=that B
Word=could O
Word=then O
Word=be O
Word=used O
Word=to O
Word=finance O
Word=a I
Word=cash I
Word=payment I
Word=to O
Word=current I
Word=holders I
Word=. O

Word=Those I
Word=current I
Word=holders I
Word=would O
Word=also O
Word=receive O
Word=minority I
Word=interests I
Word=in O
Word=the I
Word=new I
Word=company I
Word=. O

Word=For O
Word=example I
Word=, O
Word=the I
Word=group I
Word=could O
Word=offer O
Word=$ I
Word=200 I
Word=a B
Word=share I
Word=in O
Word=cash I
Word=plus O
Word=stock I
Word=valued O
Word=at O
Word=$ I
Word=30 I
Word=a B
Word=share I
Word=. O

Word=UAL I
Word=currently O
Word=has O
Word=22.6 I
Word=million I
Word=shares I
Word=, O
Word=fully O
Word=diluted O
Word=. O

Word=The I
Word=new I
Word=structure I
Word=would O
Word=be O
Word=similar O
Word=to O
Word=a I
Word=recapitalization I
Word=in O
Word=which I
Word=holders B
Word=get O
Word=a I
Word=special I
Word=dividend I
Word=yet O
Word=retain O
Word=a I
Word=controlling I
Word=ownership I
Word=interest I
Word=. O

Word=The I
Word=difference I
Word=is O
Word=that O
Word=current I
Word=holders I
Word=would O
Word=n't O
Word=retain O
Word=majority I
Word=ownership I
Word=or I
Word=control I
Word=. O

Word=The I
Word=failed I
Word=takeover I
Word=would O
Word=have O
Word=given O
Word=UAL I
Word=employees I
Word=75 B
Word=% I
Word=voting I
Word=control I
Word=of O
Word=the I
Word=nation I
Word='s B
Word=second-largest I
Word=airline I
Word=, O
Word=with O
Word=management I
Word=getting O
Word=10 I
Word=% I
Word=control I
Word=and O
Word=British I
Word=Air I
Word=15 O
Word=% O
Word=. O

Word=It I
Word=was O
Word=n't O
Word=clear O
Word=how O
Word=the I
Word=ownership I
Word=would O
Word=stack O
Word=up O
Word=under O
Word=the I
Word=new I
Word=plan I
Word=, O
Word=but O
Word=employees I
Word=would O
Word=keep O
Word=more I
Word=than I
Word=50 I
Word=% I
Word=. O

Word=Management I
Word='s B
Word=total I
Word=could O
Word=be O
Word=reduced O
Word=, O
Word=and O
Word=the I
Word=public I
Word=could O
Word=get O
Word=more I
Word=than O
Word=the I
Word=15 I
Word=% I
Word=control I
Word=that B
Word=had O
Word=been O
Word=earmarked O
Word=for O
Word=British I
Word=Air I
Word=. O

Word=One I
Word=option I
Word=the B
Word=board I
Word=is O
Word=likely O
Word=to O
Word=consider O
Word=today I
Word=is O
Word=some I
Word=sort O
Word=of O
Word=cooling-off I
Word=period I
Word=. O

Word=Although O
Word=the I
Word=pilots I
Word=are O
Word=expected O
Word=to O
Word=continue O
Word=to O
Word=pursue O
Word=the I
Word=bid I
Word=, O
Word=UAL I
Word=Chairman I
Word=Stephen I
Word=Wolf I
Word=may O
Word=be O
Word=asked O
Word=to O
Word=withdraw O
Word=from O
Word=the I
Word=buy-out I
Word=effort I
Word=, O
Word=at O
Word=least O
Word=temporarily O
Word=, O
Word=and O
Word=to O
Word=return O
Word=to O
Word=running O
Word=the I
Word=company I
Word=full O
Word=time O
Word=. O

Word=The I
Word=board I
Word=could O
Word=eventually O
Word=come O
Word=under O
Word=some I
Word=pressure I
Word=to O
Word=sell O
Word=the I
Word=company I
Word=because O
Word=its I
Word=members I
Word=can O
Word=be O
Word=ousted O
Word=by O
Word=a I
Word=majority I
Word=shareholder I
Word=vote I
Word=, O
Word=particularly O
Word=since O
Word=one-third I
Word=of O
Word=UAL I
Word=stock I
Word=is O
Word=held O
Word=by O
Word=takeover I
Word=stock I
Word=speculators I
Word=who B
Word=favor O
Word=a I
Word=sale I
Word=. O

Word=The I
Word=labor-management I
Word=buy-out I
Word=group I
Word=plans O
Word=to O
Word=keep O
Word=its I
Word=offer I
Word=on O
Word=the I
Word=table I
Word=in O
Word=an I
Word=apparent I
Word=attempt I
Word=to O
Word=maintain O
Word=its I
Word=bargaining I
Word=position I
Word=with O
Word=the I
Word=board I
Word=. O

Word=However O
Word=, O
Word=the I
Word=only I
Word=outsider I
Word=who B
Word=has O
Word=emerged O
Word=to O
Word=lead O
Word=such I
Word=a I
Word=shareholder I
Word=vote I
Word=, O
Word=Los I
Word=Angeles I
Word=investor I
Word=Marvin I
Word=Davis I
Word=, O
Word=who I
Word=triggered O
Word=the I
Word=buy-out I
Word=with O
Word=a I
Word=$ I
Word=5.4 I
Word=billion I
Word=bid I
Word=in O
Word=early I
Word=August I
Word=, O
Word=is O
Word=hanging O
Word=back O
Word=-- O
Word=apparently O
Word=to O
Word=avoid O
Word=being O
Word=blamed O
Word=for O
Word=contributing O
Word=to O
Word=the I
Word=deal I
Word='s B
Word=collapse I
Word=. O

Word=Three I
Word=top I
Word=advisers I
Word=to O
Word=Mr. I
Word=Davis I
Word=visited O
Word=New I
Word=York I
Word=late B
Word=last I
Word=week I
Word=, O
Word=at O
Word=least O
Word=in O
Word=part I
Word=to O
Word=confer O
Word=with O
Word=executives I
Word=at O
Word=Citicorp I
Word=. O

Word=Mr. I
Word=Davis I
Word=had O
Word=paid O
Word=$ I
Word=6 I
Word=million I
Word=for O
Word=Citicorp I
Word='s B
Word=backing I
Word=of O
Word=his I
Word=last I
Word=bid I
Word=. O

Word=But O
Word=Citicorp I
Word=has O
Word=lost O
Word=some I
Word=credibility I
Word=because O
Word=it I
Word=also O
Word=led O
Word=the I
Word=unsuccessful I
Word=effort I
Word=to O
Word=gain O
Word=bank I
Word=loans I
Word=for O
Word=the I
Word=labor-management I
Word=group I
Word=. O

Word=On O
Word=Friday I
Word=, O
Word=British I
Word=Air I
Word=issued O
Word=a I
Word=statement I
Word=saying O
Word=it I
Word=`` O
Word=does O
Word=not O
Word=intend O
Word=to O
Word=participate O
Word=in O
Word=any I
Word=new I
Word=deal I
Word=for O
Word=the I
Word=acquisition I
Word=of O
Word=UAL I
Word=in O
Word=the I
Word=foreseeable I
Word=future I
Word=. O
Word='' O

Word=However O
Word=, O
Word=several I
Word=people I
Word=said O
Word=that O
Word=British I
Word=Air I
Word=might O
Word=yet O
Word=rejoin O
Word=the I
Word=bidding I
Word=group I
Word=and O
Word=that O
Word=the I
Word=carrier I
Word=made O
Word=the I
Word=statement I
Word=to O
Word=answer O
Word=questions I
Word=from O
Word=British I
Word=regulators I
Word=about O
Word=how O
Word=it I
Word=plans O
Word=to O
Word=use O
Word=proceeds I
Word=of O
Word=a I
Word=securities I
Word=offering I
Word=previously O
Word=earmarked O
Word=for O
Word=the I
Word=UAL I
Word=buy-out I
Word=. O

Word=Also O
Word=late I
Word=last I
Word=week I
Word=, O
Word=UAL I
Word=flight I
Word=attendants I
Word=agreed O
Word=to O
Word=participate O
Word=with O
Word=the I
Word=pilots I
Word=in O
Word=crafting O
Word=a I
Word=revised I
Word=offer I
Word=. O

Word=But O
Word=the I
Word=machinists I
Word=union I
Word=, O
Word=whose I
Word=opposition I
Word=helped O
Word=scuttle O
Word=the I
Word=first I
Word=buy-out I
Word=bid I
Word=, O
Word=is O
Word=likely O
Word=to O
Word=favor O
Word=a I
Word=recapitalization I
Word=with O
Word=a I
Word=friendly I
Word=third-party I
Word=investor I
Word=. O

Word=One I
Word=advantage I
Word=the B
Word=buy-out I
Word=group I
Word=intends O
Word=to O
Word=press O
Word=with O
Word=the I
Word=board I
Word=is O
Word=that O
Word=pilots I
Word=have O
Word=agreed O
Word=to O
Word=make O
Word=$ I
Word=200 I
Word=million I
Word=in O
Word=annual I
Word=cost I
Word=concessions I
Word=to O
Word=help O
Word=finance O
Word=a I
Word=bid I
Word=. O

Word=Speculation I
Word=has O
Word=also O
Word=arisen O
Word=that O
Word=the I
Word=UAL I
Word=executive I
Word=most O
Word=closely O
Word=identified O
Word=with O
Word=the I
Word=failure I
Word=to O
Word=gain O
Word=bank I
Word=financing I
Word=, O
Word=chief I
Word=financial I
Word=officer I
Word=John I
Word=Pope I
Word=, O
Word=may O
Word=come O
Word=under O
Word=pressure I
Word=to O
Word=resign O
Word=. O

Word=However O
Word=, O
Word=people I
Word=familiar O
Word=with O
Word=the I
Word=buy-out I
Word=group I
Word=said O
Word=Mr. I
Word=Pope I
Word='s B
Word=departure I
Word=would O
Word=weaken O
Word=the I
Word=airline I
Word='s B
Word=management I
Word=at O
Word=a I
Word=critical I
Word=time I
Word=. O

Word=Despite O
Word=the I
Word=buy-out I
Word=group I
Word='s B
Word=failure I
Word=to O
Word=obtain O
Word=financing I
Word=, O
Word=UAL I
Word=remains O
Word=obligated O
Word=to O
Word=pay O
Word=$ I
Word=26.7 I
Word=million I
Word=in O
Word=investment I
Word=banking I
Word=and O
Word=legal I
Word=fees I
Word=to O
Word=the I
Word=group I
Word='s B
Word=advisers I
Word=, O
Word=Lazard I
Word=Freres I
